"KOL ID","KOL Name","Updates","Image Link","Source Link","AA Comments","validation error message","validation action"
"HDTD_15127","John Michael Olichney","New","https://physicians.ucdavis.edu/Custom/Photos/1091.jpg","https://health.ucdavis.edu/neurology/team/1091/john-olichney---neurology-sacramento/","Added by AA on 04/30/2024","",""
"HDTD_15488","Gillian L Sowden","New","https://webglobal.hitchcock.org/content/images/providers/2090.jpg","https://www.dartmouth-hitchcock.org/findaprovider/provider/2090/Gillian-L-Sowden","Added by AA on 04/30/2024","",""
"HDTD_37945","Adriana Macias Strutt","New","https://cdn.bcm.edu/sites/default/files/profile_photos/adrianam.jpeg","https://www.bcm.edu/people-search/adriana-strutt-31200","Added by AA on 04/30/2024","",""
"HDTD_15003","Parunyou Julayanont","New","https://www.barrowneuro.org/wp-content/uploads/Julayanont_Parunyou-220715-web-1-600x600.jpg","https://www.barrowneuro.org/person/parunyou-julayanont-md/","Added by AA on 04/30/2024","",""
"HDTD_15708","Andrea Pat Lee","New","https://www.kumc.edu/images/_faculty/lee-andrea.jpg","https://www.kumc.edu/alee19.html","Added by AA on 04/30/2024","",""
"HDTD_28412","Kenneth M Heilman","New","https://directory.ufhealth.org/heilman-kenneth/files/profile-photo","https://neurology.ufl.edu/profile/heilman-kenneth/","Added by AA on 04/30/2024","",""
"HDTD_14868","Nathaniel Michael Robbins","New","https://a.mktgcdn.com/p/2xw0aJ99VGlo5pnPhJo6snN1pHyatjU0r6WaDLKhCCw/1.0000/270x270.jpg","https://www.vitals.com/doctors/Dr_Nathaniel_Robbins.html","Added by AA on 04/30/2024","",""
"HDTD_15877","Sarah Elizabeth Baker","New","https://www.utsouthwestern.edu/education/medical-school/assets/sarah-baker.jpg","https://www.utsouthwestern.edu/education/medical-school/about-the-school/student-affairs//","Added by AA on 04/30/2024","",""
"HDTD_15880","Ankit Jain","New","https://ppimhs.org/wp-content/uploads/2021/10/dr_ankit_jain.png","https://ppimhs.org/staffmember/ankit-jain-md/","Added by AA on 04/30/2024","",""
"HDTD_15839","Catherine Cho","New","https://www.youtube.com/watch?v=ygB3CgxM0us","https://www.youtube.com/watch?v=ygB3CgxM0us","Image Added by AA on 05/06/2024","",""
"HDTD_14893","Christopher Laboe","New","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/dm5t9wvaphd7dxslmup7/christopher-laboe-md-brockton-ma.jpg","https://www.doximity.com/pub/christopher-laboe-md","Added by AA on 04/30/2024","",""
"HDTD_15872","Meghan Lynn Humbert","New","https://directory.ufhealth.org/humbert-meghan/files/profile-photo","https://neurology.ufl.edu/profile/humbert-meghan/","Added by AA on 04/30/2024","",""
"HDTD_15882","Bailey Fay","New","https://medicine.umich.edu/sites/default/files/styles/profile/public/person/BaileyFayHeadshot.jpg?itok=S2RcjvKa","https://medicine.umich.edu/dept/psychiatry/bailey-fay-md","Added by AA on 04/30/2024","",""
"HDTD_15724","Mathieu Wimmer","New","https://liberalarts.temple.edu/sites/liberalarts/files/mat-w-218x300.jpg","https://liberalarts.temple.edu/academics/faculty/wimmer-mathieu","Added by AA on 04/30/2024","",""
"HDTD_44499","Edward Victor Singh","New","https://www.orlandohealth.com/-/media/images/physicians/e/d/w/singh_edward_web.jpg","https://www.orlandohealth.com/physician-finder/edward-singh-md#/overview","Added by AA on 04/30/2024","",""
"HDTD_44281","Daniel F Mandri","New","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/sofe5ffzej43an4gyogh/daniel-mandri-md-miami-fl.jpg","https://www.doximity.com/pub/daniel-mandri-md","Added by AA on 04/30/2024","",""
"HDTD_44285","Samir Ruxmohan","New","https://www.utsouthwestern.edu/education/medical-school/departments/neurology/assets/Samir-Ruxmohan-200x200.jpg","https://www.utsouthwestern.edu/education/medical-school/departments/neurology/education-and-training/fellowships/fellows.html","Added by AA on 04/30/2024","",""
"HDTD_31249","Adam Hubert Schindzielorz","New","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/u2vpcijrmshpyihwczfb/adam-schindzielorz-md-huntington-wv.jpg","https://health.usnews.com/doctors/adam-schindzielorz-2563602","Added by AA on 04/30/2024","",""
"HDTD_44383","Timothy Balisky","New","https://photos.psychologytoday.com/839d48ed-6ac9-4fc8-9123-23fa6ac620bf/1/320x400.png","https://www.psychologytoday.com/us/psychiatrists/excel-psychiatric-associates-pa-huntersville-nc/980052","Added by AA on 04/30/2024","",""
"HDTD_27899","Jamir Pitton Rissardo","New","https://media.licdn.com/dms/image/C4E03AQF5YH7EOTe8ZQ/profile-displayphoto-shrink_200_200/0/1633945412151?e=2147483647&v=beta&t=mfwGtA-SXv_Bg1GXIpr2l5KY_8xbxZ1yMlbRxSNWuFA","https://www.linkedin.com/in/jamir-pitton-rissardo-68ba62222/","Added by AA on 04/30/2024","",""
"HDTD_15274","Michael Emmerson Ward","New","https://i.irp.nih.gov/pi/2001795960.jpg","https://irp.nih.gov/pi/michael-e-ward","Added by AA on 04/30/2024","",""
"HDTD_07828","Ted Murray Dawson","New","https://cdn-images.kyruus.com/providermatch/johnshopkins/photos/200/dawson-ted-1366479305.jpg","https://profiles.hopkinsmedicine.org/provider/Ted+Dawson/2708436","Added by AA on 04/30/2024","",""
"HDTD_30631","Joseph S Kass","New","https://cdn.bcm.edu/sites/default/files/profile_photos/kass.jpeg","https://www.bcm.edu/people-search/joseph-kass-24249","Added by AA on 04/30/2024","",""
"HDTD_28608","Swati Pradeep","New","https://med.uth.edu/neurosciences/wp-content/uploads/sites/73/2021/01/Dr-Swati-Pradeep.jpg","https://med.uth.edu/neurosciences/dr-swati-pradeep-do/","Added by AA on 04/30/2024","",""
"HDTD_27804","Amber N Edinoff","New","https://www.mcleanhospital.org/sites/default/files/styles/headshot/public/2023-08/edinoffheadshot198aug292023.jpg?itok=ayUbpmGr","https://www.mcleanhospital.org/profile/amber-edinoff","Added by AA on 04/30/2024","",""
"HDTD_15892","Shailesh Bobby Jain","New","https://www.walshmedicalmedia.com/admin/editor-photos/healthcarecurrentreviews-shailesh-jain-16306.jpg","https://www.walshmedicalmedia.com/editor/shailesh-jain-3108","Added by AA on 04/30/2024","",""
"HDTD_35210","Robert H Howland","New","https://www.psychiatry.pitt.edu/sites/default/files/styles/faculty_headshot/public/2017-11/938.JPG?itok=3IAlccBx","https://www.psychiatry.pitt.edu/about-us/our-people/faculty/robert-h-howland-md","Added by AA on 04/30/2024","",""
"HDTD_28041","Meghan C Campbell","New","https://movementdisorders.wustl.edu/files/2021/10/Meghan-280x386.png","https://movementdisorders.wustl.edu/people/meghan-c-campbell-phd/","Added by AA on 04/30/2024","",""
"HDTD_28963","Brad A Racette","New","https://cdn-dnpcj.nitrocdn.com/tPspnKeIAxPEdgDKZoSNfuKUWDHbrcGE/assets/images/optimized/rev-d868df3/www.barrowneuro.org/wp-content/uploads/Racette_Brad_20240229_Web-600x600.jpg","https://www.barrowneuro.org/person/brad-a-racette-md-faan/","Added by AA on 04/30/2024","",""
"HDTD_15555","Marin D Veldic","New","https://media.licdn.com/dms/image/C5603AQEvOz0S8AOkDA/profile-displayphoto-shrink_200_200/0/1517463937560?e=2147483647&v=beta&t=IrZgvLQlPZ9fCaobCGbdLPWi1hFhkdRHkkDD94GP67s","https://www.linkedin.com/in/marin-veldic-8a379547/","Added by AA on 04/30/2024","",""
"HDTD_15485","Catherine Jensen Peña","New","https://ctsa.princeton.edu/sites/g/files/toruqf1656/files/styles/3x4_750w_1000h/public/people/catherine-j-pena.jpg?itok=rFs90EXv","https://ctsa.princeton.edu/people/catherine-jensen-pena","Added by AA on 04/30/2024","",""
"HDTD_28411","George Thomachan Kannarkat","New","https://www.pennmedicine.org/-/media/mpd/providers/kannarkat_george?mw160&mh=215","https://www.pennmedicine.org/providers/profile/george-kannarkat","Added by AA on 04/30/2024","",""
"HDTD_28410","Sara C LaHue","New","https://researcherprofiles.org/profile/Modules/CustomViewPersonGeneralInfo/PhotoHandler.ashx?NodeID=187947&cachekey=0499afc8-8036-470d-82fd-26e4aaf39199","https://profiles.ucsf.edu/sara.lahue","Added by AA on 04/30/2024","",""
"HDTD_15707","James Tetrud","New","https://parkinsonsblog.stanford.edu/wp-content/uploads/2017/04/text_image_7.img_.320.high-1.jpg","https://parkinsonsblog.stanford.edu/2017/04/stanford-movement-disorder-specialist-to-talk-about-medications-for-treating-parkinsons-motor-symptoms-in-palo-alto-april-12/","Added by AA on 04/30/2024","",""
"HDTD_15723","Beth-Anne Sieber","New","","","Added by AA on 04/30/2024","For Kol ID: HDTD_15723,Found blank/missing value on URL/Link columns: image_link and source_link","Please check and correct"
"HDTD_31169","Martin Thomas Strassnig","New","https://i1.rgstatic.net/ii/profile.image/273661517103147-1442257398806_Q128/Martin-Strassnig.jpg","https://www.researchgate.net/profile/Martin-Strassnig","Added by AA on 04/30/2024","",""
"HDTD_15016","Kara M Smith","New","https://dmcdn-prod.consumerism.pressganey.com/provider_photos/63/Profile/Live/3672_202403281400144716.jpg","https://physicians.umassmemorial.org/details/3672/kara-smith-general_neurology-neurology-worcester","Added by AA on 04/30/2024","",""
"HDTD_28211","Juan Fernando Ortiz","New","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/wpfgwj2zlw5obk9a1zl3/juan-fernando-ortiz-md-grand-rapids-mi.jpg","https://www.doximity.com/pub/juan-fernando-ortiz-md","Added by AA on 04/30/2024","",""
"HDTD_29283","Peter Kennedy Todd","New","https://medicine.umich.edu/sites/default/files/styles/profile/public/person/Todd_Peter.jpg?itok=Y8Yy2F7z","https://medicine.umich.edu/dept/mni/peter-todd-md-phd","Added by AA on 04/30/2024","",""
"HDTD_15842","Christopher Wright","New","https://media.licdn.com/dms/image/D4E03AQG5VuMdQT_2hg/profile-displayphoto-shrink_200_200/0/1699356129125?e=2147483647&v=beta&t=6VYe1-pxBpLnPXGl7AsI50YnhKXoeFzoS_0O9kgF7fc","https://www.linkedin.com/in/christopher-wright-bsn-rn-07a1b8279/","Added by AA on 04/30/2024","",""
"HDTD_15856","Raman Marwaha","New","https://www.metrohealth.org/-/media/metrohealth/providers/137695.jpg","https://www.metrohealth.org/physician/raman-marwaha-137695","Added by AA on 04/30/2024","",""
"HDTD_15870","Darin Dean Dougherty","New","https://px.massgeneral.connecthealthcare.com/Custom/Photos/HiRes/2656.jpg","https://www.massgeneral.org/doctors/18049/darin-dougherty","Added by AA on 04/30/2024","",""
"HDTD_15887","Marvin Koss","New","https://img.webmd.com/lhd/provider_prod/cdcd6d87-e286-42a0-b3af-f7b87514ff8e.jpg?resize=150px:*","https://doctor.webmd.com/doctor/marvin-koss-54b94b63-420d-482b-a484-ee422739d5da-overview","Added by AA on 04/30/2024","",""
"HDTD_15894","James Philip Valeriano","New","https://www.epilepsyallianceamerica.org/wp-content/uploads/2021/10/Valeriano-James.jpg","https://www.epilepsyallianceamerica.org/npac_member/james-valeriano/","Added by AA on 04/30/2024","",""
"HDTD_15925","Bhavesh Vasant Trikamji","New","https://www.uclahealth.org/sites/default/files/styles/portrait_3x4_010000_300x400/public/images/trikamji-bhavesh-1295114197.jpg?h=17ae6ee5&f=7df8b66b&itok=SvZ56tN4","https://www.uclahealth.org/providers/bhavesh-trikamji","Added by AA on 04/30/2024","",""
"HDTD_15928","Jaideep Kapur","New","https://documentapi-fargate-documentbucket-15qi4tpdvnhlz.s3.amazonaws.com/228/be046900-3807-11ed-b375-81c79255ca1e.jpg","https://uvahealth.com/findadoctor/Jaideep-Kapur-1972644433","Added by AA on 04/30/2024","",""
"HDTD_15950","Elizabeth Gonzalez","New","https://drexel.edu/~/media/Images/cnhp/Faculty_New_pics/Oct_2014/Gonzalez_Beth.ashx?h=150&la=en&w=150&hash=CD80BF4B2969E0DFC8F05981085B9B61886A60A4","https://drexel.edu/cnhp/faculty/profiles/GonzalezElizabeth/","Added by AA on 04/30/2024","",""
"HDTD_15966","Michael Alan Morgan II","New","https://doctors.mylrh.org/Custom/Photos/hires/1794.jpg","https://doctors.mylrh.org/lrhphysiciangroup/details/1794/michael-morgan-ii-psychiatry-lakeland","Added by AA on 04/30/2024","",""
"HDTD_15974","Saeed Ahmed","New","https://www.trinityhealthofne.org/assets/images/ih/providers/saeed-ahmed-7039.jpg","https://www.trinityhealthofne.org/provider/saeed-ahmed-md-psychiatry#EducationandCertification","Added by AA on 04/30/2024","",""
"HDTD_15978","Madeleine Anne Becker","New","https://appdev-photo-storage-production.s3.amazonaws.com/provider/kyruus/1669539581.png","https://www.jeffersonhealth.org/find-a-doctor/b/becker-madeleine-a","Added by AA on 04/30/2024","",""
"HDTD_15979","Ulziibat Shirendeb Person","New","https://media.licdn.com/dms/image/C5603AQGXnmaUiSEqdg/profile-displayphoto-shrink_200_200/0/1516472209152?e=2147483647&v=beta&t=gVNu65LtljvqvaTPd84d-pulIx6MHtt4pTxDn7p7vis","https://www.linkedin.com/in/dr-ulziibat-shirendeb-person-15431131/?original_referer=","Added by AA on 04/30/2024","",""
"HDTD_15981","David Robert Seigler","New","https://www.arrowheadregional.org/cms/thumbnails/00/400x500//images/physicians/dr.-seigler-portraitr_blue-backdrop-latest.png","https://www.arrowheadregional.org/providers/david-seigler-md-fapa/","Added by AA on 04/30/2024","",""
"HDTD_15984","Ritvij Mukeshbhai Satodiya","New","https://nyulangone.org/images/doctors/faculty/s/satodr01/satodr01-square.jpg","https://nyulangone.org/doctors/1992239669/ritvij-m-satodiya","Added by AA on 04/30/2024","",""
"HDTD_15986","Ahmed Zayed Obeidat","New","https://opd-resources.mcw.edu/FileLibrary/OPD/Providers/photos/Obeidat_Ahmed2018B1.jpg?w=400&h=450&mode=crop&anchor=middlecenter&scale=both","https://www.mcw.edu/find-a-doctor/obeidat-ahmed-zayed-md-phd","Added by AA on 04/30/2024","",""
"HDTD_15997","Kimberly Ann Yonkers","New","https://media.licdn.com/dms/image/D4E03AQFkS7xS_nrEOg/profile-displayphoto-shrink_200_200/0/1689875237681?e=2147483647&v=beta&t=q5NaORnIHi31WmvDf6OS58haanREFCFs8TnY-gpsGAM","https://www.linkedin.com/in/kimberly-yonkers-18192921a/","Added by AA on 04/30/2024","",""
"HDTD_16006","David Asher Nissan","New","https://s3.amazonaws.com/ClubExpressClubFiles/193329/graphics/Nissan---Copyround_809687862.png","https://www.susp.org/content.aspx?page_id=22&club_id=193329&module_id=509693","Added by AA on 04/30/2024","",""
"HDTD_16007","William Bradly Pitts","New","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/wyqa8gckvd4nkg1sgfqm/william-pitts-md-tripler-army-medical-center-hi.jpg","https://health.usnews.com/doctors/william-pitts-933739","Added by AA on 04/30/2024","",""
"HDTD_16010","Ray Lannom Watts","New","https://alchetron.com/cdn/ray-l-watts-2192ab34-9740-4362-a9b1-a6be213746d-resize-750.jpg","https://alchetron.com/Ray-L-Watts","Added by AA on 04/30/2024","",""
"HDTD_16013","Jordan F Karp","New","https://cdn-images.kyruus.com/providermatch/banner/photos/200/karp-jordan-1144365156.jpg","https://doctors.bannerhealth.com/provider/Jordan+Karp/1850716","Added by AA on 04/30/2024","",""
"HDTD_16044","Samuel Thomas Wilkinson","New","https://res.cloudinary.com/ysm/image/upload/yms/prod/ce2602e2-2e9b-47d5-8d0f-5733a45151ef","https://medicine.yale.edu/profile/samuel-wilkinson/","Added by AA on 04/30/2024","",""
"HDTD_16167","George Kwabena Essien Umanah","New","https://www.ninds.nih.gov/sites/default/files/styles/half_width_extra_large/public/migrate-images/george_umanah.jpg?itok=FSr0uZ9L","https://www.ninds.nih.gov/about-ninds/who-we-are/staff-directory/george-umanah","Added by AA on 04/30/2024","",""
"HDTD_16174","Marvin Stanley Swartz","New","https://scholars.duke.edu/file/i4151642/image_4151642.jpg","https://psychiatry.duke.edu/profile/marvin-stanley-swartz","Added by AA on 04/30/2024","",""
"HDTD_16182","Michal Assaf","New","https://instituteofliving.org/image%20library/88f270fc-6296-4845-8f09-cec4969251df/olin/michal-assaf_edited.jpg","https://instituteofliving.org/health-professionals/olin-neuropsychiatry-research-center/staff/assaf-michal","Added by AA on 04/30/2024","",""
"HDTD_14825","Gaston C Baslet","New","https://physiciandirectory.brighamandwomens.org/Custom/Photos/hires/801.jpg","https://physiciandirectory.brighamandwomens.org/details/801/gaston-baslet-psychiatry-boston","Added by AA on 04/30/2024","",""
"HDTD_15857","Dominic B Fee","New","https://opd-resources.mcw.edu/FileLibrary/OPD/Providers/photos/Fee_Dominic-2018.jpg?w=400&h=450&mode=crop&anchor=middlecenter&scale=both","https://www.mcw.edu/find-a-doctor/feedominic","Added by AA on 04/30/2024","",""
"HDTD_15923","P James B Dyck","New","https://www.oneamyloidosisvoice.com/wp-content/uploads/2019/05/p_james_dyck.jpg","https://www.oneamyloidosisvoice.com/people/p-james-b-dyck/","Added by AA on 04/30/2024","",""
"HDTD_15936","Aziz Ismail Shaibani","New","https://cdn.bcm.edu/sites/default/files/profile_photos/shaibani.jpeg","https://www.bcm.edu/people-search/aziz-shaibani-30463","Added by AA on 04/30/2024","",""
"HDTD_16002","Peter Johannes van Roessel","New","https://profiles.stanford.edu/proxy/api/cap/profiles/170156/resources/profilephoto/350x350.1540744101565.jpg","https://profiles.stanford.edu/peter-van-roessel","Added by AA on 04/30/2024","",""
"HDTD_16005","Varun Monga","New","https://www.ucsfhealth.org/-/media/project/ucsf/ucsf-health/doctor/hero/dr-varun-monga-md-1440x784-2x.jpg?h=1568&iar=0&w=2880&hash=9AF65F93264003E3D4BF14FF7D26A091","https://www.ucsfhealth.org/providers/dr-varun-monga","Added by AA on 04/30/2024","",""
"HDTD_16141","Michel Justus Berg","New","https://www.urmc.rochester.edu/ecv_binary/faculty/generated/profile_web/2930.jpg","https://www.urmc.rochester.edu/people/112358555-michel-j-berg","Added by AA on 04/30/2024","",""
"HDTD_16179","Deepak Cyril D'Souza","New","https://res.cloudinary.com/ysm/image/upload/yms/prod/794e27b6-6191-4741-b8c0-b16ea57890c4","https://medicine.yale.edu/profile/deepak-dsouza/","Added by AA on 04/30/2024","",""
"HDTD_16194","Rishab Gupta","New","","","Added by AA on 04/30/2024","For Kol ID: HDTD_16194,Found blank/missing value on URL/Link columns: image_link and source_link","Please check and correct"
"HDTD_42594","Manan Shah","New","https://www.augusta.edu/colleges/medicine/neurology/personnel/images/manan-shah.jpg","https://www.augusta.edu/mcg/neurology/sections/stroke/our_people.php","Added by AA on 04/30/2024","",""
"HDTD_14499","Lee Edwin Goldstein","New","https://www.bumc.bu.edu/camed/files/2015/06/Lee-Goldstein-1-150x150.jpg","https://www.bumc.bu.edu/camed/profile/lee-goldstein/","Added by AA on 04/30/2024","",""
"HDTD_29013","Ethel Cabrina Campbell","New","https://www.med.upenn.edu/psychres/assets/user-content/Campbell%20(2).png","https://www.med.upenn.edu/psychres/program_directors.html","Added by AA on 04/30/2024","",""
"HDTD_15713","Cynthia Poon","New","https://deptcommon.fsm.northwestern.edu/profile-images/34140.jpg","https://www.feinberg.northwestern.edu/faculty-profiles/az/profile.html?xid=34140","Added by AA on 04/30/2024","",""
"HDTD_15993","Daniel Yohanna","New","https://bsd-data.prod.uchicago.edu/sites/cdr/files/styles/faculty_image/public/faculty-images/B5F8DE9CEB.jpg?itok=SPYq_Grm","https://psychiatry.uchicago.edu/faculty/daniel-yohanna-md","Added by AA on 04/30/2024","",""
"HDTD_16001","Deanna Marie Barch","New","https://psychiatry.wustl.edu/wp-content/uploads/2024/04/barch-280x386.jpg","https://psychiatry.wustl.edu/people/deanna-barch-phd/","Added by AA on 04/30/2024","",""
"HDTD_16108","Harrison Andrew Brand","New","https://researchers.mgh.harvard.edu/far/image/22578132/thumbnail/private/16881824","https://researchers.mgh.harvard.edu/profile/13353742/Harrison-Brand","Added by AA on 04/30/2024","",""
"HDTD_16178","Jay David Amsterdam","New","","","Added by AA on 04/30/2024","For Kol ID: HDTD_16178,Found blank/missing value on URL/Link columns: image_link and source_link","Please check and correct"
"HDTD_28899","Thomas Scott Stroup","New","https://www.columbiapsychiatry.org/sites/default/files/styles/cola_media_260/public/cups-profile/headshot/e8d88e70-9916-11ed-af64-99f7199b081f.jpg?itok=-n70EChb","https://www.columbiapsychiatry.org/profile/t-s-stroup-md","Added by AA on 04/30/2024","",""
"HDTD_28055","Christopher Manue Gomez","New","https://bsd-data.prod.uchicago.edu/sites/cdr/files/styles/faculty_image/public/faculty-images/2E35F154CB.jpg?itok=BvNnbtZx","https://neurology.uchicago.edu/faculty/christopher-m-gomez-md-phd","Added by AA on 04/30/2024","",""
"HDTD_04321","Muaid Hilmi Ithman","New","https://www.muhealth.org/sites/default/files/styles/500x600/public/2024-03/Ithman_Muaid-34-1000x1200.jpg?itok=7-lDPxVw","https://www.muhealth.org/doctors/muaid-ithman-md","Added by AA on 04/30/2024","",""
"HDTD_75786","Claire Clelland","New","https://researcherprofiles.org/profile/Modules/CustomViewPersonGeneralInfo/PhotoHandler.ashx?NodeID=184435&cachekey=848a4fff-9c16-4fde-98ae-d7758cc50ba5","https://profiles.ucsf.edu/claire.clelland","Added by AA on 04/30/2024","",""
"HDTD_75787","Megan B Richie","New","https://researcherprofiles.org/profile/Modules/CustomViewPersonGeneralInfo/PhotoHandler.ashx?NodeID=173972&cachekey=ff534879-c037-4ea2-8ace-59ec58019e4a","https://profiles.ucsf.edu/megan.richie","Added by AA on 04/30/2024","",""
"HDTD_35307","Hani Raoul Khouzam","New","https://www.authorhanikhouzam.com/wp-content/uploads/2023/11/author.jpg","https://www.authorhanikhouzam.com/","Added by AA on 04/30/2024","",""
"HDTD_27929","Rachel Fremont","New","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/oziajq5fhjkgwfbu61uz/rachel-fremont-md-new-york-ny.jpg","https://www.doximity.com/pub/rachel-fremont-md","Added by AA on 04/30/2024","",""
"HDTD_28195","Pierpaolo Turcano","New","https://www.mayo.edu/-/media/kcms/employees/2018/09/18/17/55/pierpaolo-turcano-20190239.jpg","https://www.mayo.edu/research/labs/early-onset-parkinsons-disease-synucleinopathies/faculty-staff","Added by AA on 04/30/2024","",""
"HDTD_27822","Elina Zakin","New","https://med.nyu.edu/departments-institutes/neurology/sites/default/files/2021-08/neurology-education-elina-zakin.jpg","https://med.nyu.edu/departments-institutes/neurology/education","Added by AA on 04/30/2024","",""
"HDTD_08113","Noah Alexander Capurso","New","https://res.cloudinary.com/ysm/image/upload/yms/prod/b211a31f-c98b-4151-95eb-f3d495b4ee5b","https://medicine.yale.edu/profile/noah-capurso/","Added by AA on 04/30/2024","",""
"HDTD_31367","Mei Huang","New","","","Added by AA on 04/30/2024","For Kol ID: HDTD_31367,Found blank/missing value on URL/Link columns: image_link and source_link","Please check and correct"
"HDTD_29020","Christopher J Earley","New","https://cdn-images.kyruus.com/providermatch/johnshopkins/photos/200/earley-christopher-1003857384.jpg","https://profiles.hopkinsmedicine.org/provider/Christopher+Earley/2701825","Added by AA on 04/30/2024","",""
"HDTD_28575","Adam Jonathan Savitz","New","https://a.mktgcdn.com/p/TrIlD8w4UmSS7r7Tt4b34R65z_zjUw4bb8fFbtZ9pyQ/480x480.jpg","https://www.vitals.com/doctors/Dr_Adam_Savitz.html","Added by AA on 04/30/2024","",""
"HDTD_28610","Dong-Hui Chen","New","https://neurology.uw.edu/wp-content/uploads/2023/03/cdhui.jpg","https://neurology.uw.edu/faculty/research/","Added by AA on 04/30/2024","",""
"HDTD_07848","Michael J Howell","New","https://med.umn.edu/sites/med.umn.edu/files/web_profiles/2023-12/faculty%20crop%20help%20%2824%29.png","https://med.umn.edu/bio/michael-howell","Added by AA on 04/30/2024","",""
"HDTD_29660","Shasha Wu","New","https://bsd-data.prod.uchicago.edu/sites/cdr/files/styles/faculty_image/public/faculty-images/847F6C074A.jpg?itok=k2dB_sSv","https://neurology.uchicago.edu/faculty/shasha-wu-md-phd","Added by AA on 04/30/2024","",""
"HDTD_14992","Andrew Mckeon","New","https://www.emedevents.com/_next/image?url=https%3A%2F%2Fstatic.emedevents.com%2Fuploads%2Fspeakers%2F200%2Ff2f1e3cdcb08bc8af94fd664de50e36f.png&w=128&q=70","https://www.emedevents.com/speaker-profile/andrew-b-mckeon","Added by AA on 04/30/2024","",""
"HDTD_28961","Mario Fernando Mendez","New","https://www.uclahealth.org/sites/default/files/styles/portrait_3x4_010000_300x400/public/images/mendez-mario-1861415614.jpg?h=0936e6b7&f=248b177b&itok=P-bFzbug","https://www.uclahealth.org/providers/mario-mendez","Added by AA on 04/30/2024","",""
"HDTD_29649","Juan Carlos Giugni","New","https://scontent.fcjb1-2.fna.fbcdn.net/v/t1.6435-9/32186571_601392346890912_2854306166794616832_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ccIGk5lsF5IAb6TOK6W&_nc_ht=scontent.fcjb1-2.fna&oh=00_AfBtWPVr4KCFhuUbadtTCqKE5Xapc3Evdb1RWX7Qg9GXqg&oe=6651CC16","https://www.facebook.com/264377383925745/photos/a.442958312734317/601392343557579/?type=3&locale=es_LA","Added by AA on 04/30/2024","",""
"HDTD_27806","Max E Joffe","New","https://www.psychiatry.pitt.edu/sites/default/files/styles/faculty_headshot/public/2021-09/Joffe%2C%20Max.jpg?itok=rotLnMjD","https://www.psychiatry.pitt.edu/about-us/our-people/faculty/max-e-joffe-phd","Added by AA on 04/30/2024","",""
"HDTD_28393","Sarah Ann O'Shea","New","https://www.bumc.bu.edu/camed/files/2019/09/Sarah-OShea-1-150x150.jpg","https://www.bumc.bu.edu/camed/profile/sarah-oshea/","Added by AA on 04/30/2024","",""
"HDTD_28123","Chiang-Shan R Li","New","https://res.cloudinary.com/ysm/image/upload/yms/prod/10a93986-bf7e-405f-9bf7-b256dc748017","https://medicine.yale.edu/profile/chiang-shan-li/","Added by AA on 04/30/2024","",""
"HDTD_27897","Navnika Gupta","New","https://pbs.twimg.com/media/FCBW1uZXIAMwFKf?format=jpg&name=large","https://med.emory.edu/departments/neurology/programs_centers/epilepsy_center/updates/index.html","Added by AA on 04/30/2024","",""
"HDTD_75417","Rehan Ahmad Malik","New","https://www.rwjbh.org/sub/59777/images/content/rehan_malik.jpg","https://www.rwjbh.org/for-health-care-professionals/medical-education/trinitas-regional-medical-center/general-psychiatry-residency/","Added by AA on 04/30/2024","",""
"HDTD_76251","Robert Carey Myers","New","","","Added by AA on 04/30/2024","For Kol ID: HDTD_76251,Found blank/missing value on URL/Link columns: image_link and source_link","Please check and correct"
"HDTD_28730","Michael Allen Cummings","New","","","Added by AA on 04/30/2024","For Kol ID: HDTD_28730,Found blank/missing value on URL/Link columns: image_link and source_link","Please check and correct"
"HDTD_28400","Steven Edward Arnold","New","https://px.massgeneral.connecthealthcare.com/Custom/Photos/HiRes/4525.jpg","https://www.massgeneral.org/doctors/19778/steven-arnold","Added by AA on 04/30/2024","",""
"HDTD_31262","Benjamin John Dorfman","New","https://hartfordhealthcaremedicalgroup.org/Configuration/Find%20a%20Doctor/Physicians/0035b00002cE0rpAAC.webp","https://hartfordhealthcaremedicalgroup.org/find-a-doctor/physician-detail?id=0035b00002cE0rpAAC","Added by AA on 04/30/2024","",""
"HDTD_14605","Kevin R Duque","New","https://webcentral.uc.edu/eprof/media/repository/1358Duque%20YupanquiKevin7146.jpg","https://www.med.uc.edu/landing-pages/profile/Index/Pubs/duqueykr","Added by AA on 04/30/2024","",""
"HDTD_29699","Bradford Clark Dickerson","New","https://researchers.mgh.harvard.edu/image/26426350/thumbnail/private/16881824","https://researchers.mgh.harvard.edu/profile/1077417/Bradford-Dickerson","Added by AA on 04/30/2024","",""
